session_id,client_id,visit_date,visit_time,visit_number,utm_source,utm_medium,utm_campaign,utm_adcontent,utm_keyword,device_category,device_os,device_brand,device_model,device_screen_resolution,device_browser,geo_country,geo_city
3230173530289264.1641411695.1641411695,752083.1641411696,2022-01-05,22:41:35,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x812,Safari,Czechia,Prague
3230480449559424419.1641377189.1641377189,752154842.1641377187,2022-01-05,13:06:29,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,320x694,Chrome,Russia,Kazan
3231847481815159790.1641370645.1641370645,752473129.1641370606,2022-01-05,11:17:25,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,mobile,Android,Realme,,396x888,Chrome,Russia,Moscow
3232702669933356124.1641391196.1641391196,752672243.1641391196,2022-01-05,16:59:56,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x812,Safari,Russia,Nizhny Novgorod
3232276287055056761.1641411088.1641411088,752572968.1641402233,2022-01-05,22:31:28,2,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x896,Safari,Russia,Moscow
3233674324679667904.1641361606.1641361606,752898474.1641361600,2022-01-05,08:46:46,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x780,Chrome,Russia,Kamensk-Uralsky
3235172052790242603.1641377066.1641377066,753247191.1641377067,2022-01-05,13:04:26,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,428x926,Safari,Russia,Saint Petersburg
3235420606842658728.1641406376.1641406376,753305062.1641406376,2022-01-05,21:12:56,1,RJLIEngLFcHFAOTtQzDv,referral,XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x812,Safari,United States,Prineville
3236875071747569544.1641330569.1641330569,753643706.1641330568,2022-01-05,00:09:29,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Saint Petersburg
3235733589699395859.1641349467.1641349467,753377934.1641349395,2022-01-05,05:24:27,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,(not set),irgUsCCmRzqWmFVkhnsO,350x699,Chrome,Russia,Vladivostok
3236092949600184127.1641400735.1641400735,753461604.1628481343,2022-01-05,19:38:55,3,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x915,Chrome,Ukraine,Snizhne
3236092949600184127.1641404255.1641404255,753461604.1628481343,2022-01-05,20:37:35,4,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x915,Chrome,Ukraine,Snizhne
3236748116809291466.1641354956.1641354956,753614147.1641354954,2022-01-05,06:55:56,1,CVoLfHiSYnQlpfwfKDvK,cpc,sORFTBvqnhWCekwPSNpw,,GdRWiswMRFnUQdWCHqxX,mobile,Android,Xiaomi,,393x873,YaBrowser,Russia,Saint Petersburg
3237226992777936864.1641398243.1641398243,753725644.1641398240,2022-01-05,18:57:23,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x915,Chrome,Russia,Tula
3236942743252338536.1641383783.1641383783,753659462.1641383784,2022-01-05,14:56:23,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,tablet,iOS,Apple,,768x1024,YaBrowser,Russia,Saint Petersburg
3241203986465119862.1641373302.1641373302,754651610.1641373302,2022-01-05,12:01:42,1,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x812,Safari,Russia,Moscow
3242086550704798557.1641331550.1641331550,754857098.1641331549,2022-01-05,00:25:50,1,hqpYkWpkYefgduliaKcm,cpa,ZSetXyxpNBNtqtGpTAqT,,,mobile,Android,Realme,,360x800,Chrome,Russia,Ufa
3244861258491863957.1641390997.1641390997,755503135.1641390997,2022-01-05,16:56:37,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x812,Safari,Russia,Moscow
3245959391435131987.1641385044.1641385044,755758814.1641385043,2022-01-05,15:17:24,1,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Realme,,360x800,Chrome,Russia,Nyagan
3247332741587752234.1641370921.1641370921,756078572.1641370922,2022-01-05,11:22:01,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,mobile,Android,Huawei,,360x720,YaBrowser,Russia,Mozhaysk
3249136670801733659.1641359387.1641359387,756498582.1641359387,2022-01-05,08:09:47,1,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x812,Safari,Russia,Moscow
324964988262657530.1641393659.1641393659,75661807.1641393658,2022-01-05,17:40:59,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x780,Chrome,Russia,Yekaterinburg
3250133631495399943.1641376265.1641376265,756730705.1641376263,2022-01-05,12:51:05,1,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,360x800,YaBrowser,Russia,Moscow
325284924653248589.1641366112.1641366112,75736298.1623138381,2022-01-05,10:01:52,267,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,desktop,Windows,,,1366x768,YaBrowser,Russia,Moscow
325284924653248589.1641381394.1641381394,75736298.1623138381,2022-01-05,14:16:34,268,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,desktop,Windows,,,1366x768,YaBrowser,Russia,Moscow
325284924653248589.1641399271.1641399271,75736298.1623138381,2022-01-05,19:14:31,269,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,desktop,Windows,,,1366x768,YaBrowser,Russia,Moscow
3255600901524885631.1641353344.1641353344,758003653.1641353343,2022-01-05,06:29:04,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Realme,,360x780,Chrome,Russia,Chelyabinsk
3255385732253305844.1641368564.1641368564,757953555.1641368564,2022-01-05,10:42:44,1,rWmSSvZNznxUBktyjDbQ,cpc,,,fzfLepgUgonwoOwuCfNi,mobile,iOS,Apple,,375x667,Safari,Russia,Dedovsk
3256621798071306016.1641383715.1641383715,758241349.1641383712,2022-01-05,14:55:15,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,360x740,Chrome,Russia,Lipetsk
3256318856847997593.1641331354.1641331354,758170815.1641331353,2022-01-05,00:22:34,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x915,Chrome,Russia,Moscow
3257223600298852791.1641349560.1641349560,758381467.1641349559,2022-01-05,05:26:00,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x915,Chrome,Russia,Tomsk
3259262069086945440.1641349282.1641349282,758856085.1641349280,2022-01-05,05:21:22,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x873,Chrome,Russia,Seversk
3260448656880269242.1641333885.1641333885,759132359.1639937978,2022-01-05,01:04:45,5,TBhfIrBcXoGGskDqdjcU,organic,XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhuVXCTJUYBhpoMLNrrC,mobile,iOS,Apple,,375x812,Safari,Russia,Moscow
3262235706874257463.1641406520.1641406520,759548439.1641406519,2022-01-05,21:15:20,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x780,Chrome,Russia,Saint Petersburg
3263990093633646727.1641364666.1641364666,759956914.1634562183,2022-01-05,09:37:46,2,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x915,Chrome,Russia,Tula
3264512469037838228.1641377683.1641377683,760078539.1641377684,2022-01-05,13:14:43,1,hqpYkWpkYefgduliaKcm,cpc,,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x873,Android Webview,Russia,(not set)
3265734554737277685.1641380599.1641380599,760363078.1641380597,2022-01-05,14:03:19,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,385x854,Chrome,Russia,Voronezh
3266067887149114766.1641375120.1641375120,760440688.1641375118,2022-01-05,12:32:00,1,sORFTBvqnhWCekwPSNpw,banner,UbsMmmrDEFnwCqrzceMX,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Realme,,360x800,Chrome,Russia,Voronezh
3266286578293890693.1641373321.1641373321,760491606.1641373317,2022-01-05,12:02:01,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x915,Chrome,Russia,Grozny
3266858856916262015.1641356416.1641356416,760624850.1641356415,2022-01-05,07:20:16,1,hqpYkWpkYefgduliaKcm,cpc,,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x873,Android Webview,Ukraine,Donetsk
3266329527966861297.1641383925.1641383925,760501606.1641383921,2022-01-05,14:58:45,1,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,384x854,Samsung Internet,Russia,Saratov
3266329527966861297.1641387239.1641387239,760501606.1641383921,2022-01-05,15:53:59,2,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,384x854,Samsung Internet,Russia,Saratov
3267157554711883969.1641410754.1641410754,760694396.1641410753,2022-01-05,22:25:54,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x915,Chrome,Russia,Stary Oskol
3267932010329716863.1641330815.1641330815,760874713.1641330815,2022-01-05,00:13:35,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x812,Safari,Russia,Zheleznodorozhny
3268593559847430300.1641408713.1641408713,761028742.1641408668,2022-01-05,21:51:53,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x892,Chrome,Russia,Chelyabinsk
3269349658775062075.1641350717.1641350717,761204785.1641350715,2022-01-05,05:45:17,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x915,Chrome,Russia,Irkutsk
3269644143207692837.1641331237.1641331237,761273350.1641331237,2022-01-05,00:20:37,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x667,Safari,Russia,Tula
3269982840033694802.1641337941.1641337941,761352209.1641337938,2022-01-05,02:12:21,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x915,Chrome,Russia,Yekaterinburg
3271137348717759814.1641401677.1641401677,761621014.1641401670,2022-01-05,19:54:37,1,hqpYkWpkYefgduliaKcm,cpa,ZSetXyxpNBNtqtGpTAqT,,,mobile,Android,Samsung,,412x915,Android Webview,Russia,Belgorod
3271255224095176498.1641379675.1641379675,761648459.1641379634,2022-01-05,13:47:55,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,360x640,Chrome,Russia,Krasnoyarsk
3272604299092661506.1641387266.1641387266,761962565.1641387266,2022-01-05,15:54:26,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x896,Safari,Russia,Yekaterinburg
3274340977688067507.1641395611.1641395611,762366917.1620721075,2022-01-05,18:13:31,2,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x873,Chrome,Russia,Moscow
3274098445200451993.1641343384.1641343384,762310448.1641343385,2022-01-05,03:43:04,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x896,Safari,Russia,Moscow
3274376935174949963.1641401422.1641401422,762375289.1641401419,2022-01-05,19:50:22,1,hqpYkWpkYefgduliaKcm,cpc,,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,384x857,Android Webview,Russia,Saint Petersburg
3275061918034162823.1641411721.1641411721,762534774.1641411719,2022-01-05,22:42:01,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Krasnodar
3275892757982722028.1641396267.1641396267,762728219.1641396204,2022-01-05,18:24:27,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,320x676,Chrome,Russia,Moscow
3278666035545567590.1641345390.1641345390,763373923.1641345382,2022-01-05,04:16:30,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,tablet,Android,Samsung,,962x587,Chrome,Russia,Moscow
3280016944494115597.1641380621.1641380621,763688456.1641380621,2022-01-05,14:03:41,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x896,Safari,Russia,Moscow
3281270696987375297.1641330370.1641330370,763980368.1641330369,2022-01-05,00:06:10,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x780,Chrome,Russia,Belorechensk
3281562449820715993.1641357034.1641357034,764048297.1641221081,2022-01-05,07:30:34,3,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,360x800,Chrome,Russia,Krasnoyarsk
3281963535341786282.1641354412.1641354412,764141682.1641354410,2022-01-05,06:46:52,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x915,Chrome,Russia,Yekaterinburg
3284413105514572396.1641376365.1641376365,764712017.1641376364,2022-01-05,12:52:45,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x915,Chrome,Russia,Saint Petersburg
3284290329579464516.1641391963.1641391963,764683431.1641391940,2022-01-05,17:12:43,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Chelyabinsk
3284551089928878070.1641363446.1641363446,764744144.1641363446,2022-01-05,09:17:26,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x896,Safari,Russia,Moscow
3288592941917267790.1641408337.1641408337,765685211.1641408334,2022-01-05,21:45:37,1,hqpYkWpkYefgduliaKcm,cpc,,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,(not set),irgUsCCmRzqWmFVkhnsO,393x873,Android Webview,Russia,Moscow
328926644621640554.1641382765.1641382765,76584202.1641382762,2022-01-05,14:39:25,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,mobile,Android,Huawei,,360x847,Chrome,Russia,Moscow
3289884477237880438.1641408119.1641408119,765985920.1641408118,2022-01-05,21:41:59,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x873,Chrome,Russia,Moscow
3290485656695195931.1641400602.1641400602,766125893.1641400603,2022-01-05,19:36:42,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x896,Safari,Russia,Saint Petersburg
3292744805197854176.1641330147.1641330147,766651892.1641330144,2022-01-05,00:02:27,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Blackview,,360x760,Chrome,Russia,Yekaterinburg
3293269375323549929.1641361641.1641361641,766774028.1641361641,2022-01-05,08:47:21,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x812,Safari,Russia,Yekaterinburg
3295276843037722666.1641383979.1641383979,767241428.1641383978,2022-01-05,14:59:39,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Tyumen
3279059334290837902.1641386383.1641386383,763465495.1641386382,2022-01-05,15:39:43,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,390x844,Safari,Russia,Saint Petersburg
3295429791118119656.1641403115.1641403115,767277039.1641403112,2022-01-05,20:18:35,1,hqpYkWpkYefgduliaKcm,cpa,ZSetXyxpNBNtqtGpTAqT,,,mobile,Android,Xiaomi,,393x873,Android Webview,Russia,Samara
3295810819141775329.1641394145.1641394145,767365754.1641394145,2022-01-05,17:49:05,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x667,Safari,Russia,(not set)
3296106948546921758.1641415969.1641415969,767434702.1641415966,2022-01-05,23:52:49,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x780,Chrome,Russia,Ryazan
329749594715290322.1641380564.1641380564,76775810.1641380562,2022-01-05,14:02:44,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,360x740,Chrome,Russia,Irkutsk
3297212090876816827.1641409978.1641409978,767692013.1641409979,2022-01-05,22:12:58,1,MfMDGXPFOzCQGtbPrwoC,cpm,FLlGEEsLrpiJfldHCCcw,RpdbLePGrVUZqBHVVoeF,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,428x926,Safari,Russia,Zvenigorod
329746802986521151.1641353792.1641353792,76775160.1641353791,2022-01-05,06:36:32,1,MfMDGXPFOzCQGtbPrwoC,cpm,MDkExPKZNAIpCZgwwLjJ,RKxyCfsuEKQttzapzZmg,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,385x854,Chrome,Russia,Ufa
3297652934909996066.1641393186.1641393186,767794655.1641393186,2022-01-05,17:33:06,1,TBhfIrBcXoGGskDqdjcU,cpc,BhUZBJUdmsWLEISSdxTa,vmpjxytvOioeqSlwNoAl,XIawVjnTPoJATbcRSxIb,mobile,iOS,Apple,,414x896,Safari,Russia,Moscow
3297652934909996066.1641393220.1641393220,767794655.1641393186,2022-01-05,17:33:40,2,TBhfIrBcXoGGskDqdjcU,cpc,,,XIawVjnTPoJATbcRSxIb,mobile,iOS,Apple,,414x896,Safari,Russia,Moscow
3299360463583028486.1641391369.1641391369,768192220.1641391366,2022-01-05,17:02:49,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x780,Chrome,Russia,Rostov-on-Don
3298879903987263561.1641408587.1641408587,768080331.1641408585,2022-01-05,21:49:47,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,360x800,Chrome,Russia,Kazan
3299273593568699341.1641377708.1641377729,768171994.1635591117,2022-01-05,13:15:29,10,cmcShJXKZHuYlCvCpXZK,referral,XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,desktop,Windows,,,1920x1080,YaBrowser,Russia,Moscow
3300902567295654140.1641355517.1641355517,768551269.1641355516,2022-01-05,07:05:17,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,360x640,Chrome,Russia,Chelyabinsk
3300653351818341715.1641393497.1641393497,768493244.1641393491,2022-01-05,17:38:17,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Novosibirsk
3301367484620585121.1641396385.1641396385,768659516.1641396385,2022-01-05,18:26:25,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x896,Safari,Russia,Moscow
3301339769196619270.1641391622.1641391622,768653063.1641391622,2022-01-05,17:07:02,1,CVoLfHiSYnQlpfwfKDvK,cpc,sORFTBvqnhWCekwPSNpw,,vebCdMkhcdWNFtmnaWJY,mobile,Android,Xiaomi,,851x393,Chrome,Russia,Moscow
3302147429206654811.1641348955.1641348955,768841111.1641348955,2022-01-05,05:15:55,1,rWmSSvZNznxUBktyjDbQ,cpc,,,AVvPRmxGkByYacXPdbwX,mobile,iOS,Apple,,414x896,YaBrowser,Russia,Saint Petersburg
3303251450550108670.1641366014.1641366014,769098161.1641366014,2022-01-05,10:00:14,1,CVoLfHiSYnQlpfwfKDvK,cpc,sORFTBvqnhWCekwPSNpw,,KDklTTADwNYbmTbaMvOf,mobile,Android,Xiaomi,,393x851,YaBrowser,Russia,Moscow
330347900839487866.1641376124.1641376124,76915114.1641376122,2022-01-05,12:48:44,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,360x800,Chrome,Russia,Ufa
3305153146104654276.1641359814.1641359814,769540934.1641359812,2022-01-05,08:16:54,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,385x854,Chrome,Russia,Samara
